FECHA;HORA;ACO;ATI;CAM;CHO;COY;CUA;FAC;IZT;LLA;LPR;MER;MON;NEZ;PED;SAG;SJA;SUR;TAH;TLA;TLI;TPN;UIZ;VIF;XAL
07/08/2011;22;8;25;35;19;26;10;14;45;26;22;46;18;15;30;-99;25;32;18;-99;19;9;36;12;33
07/08/2011;23;11;14;31;21;38;10;11;41;17;14;31;11;27;25;-99;43;31;22;-99;20;13;22;15;32
07/08/2011;24;13;8;34;13;35;14;19;39;13;14;35;21;20;19;-99;34;31;20;-99;32;10;31;15;35
08/08/2011;1;20;8;29;10;27;20;17;25;14;22;29;25;15;12;-99;42;31;20;-99;38;7;37;20;43
08/08/2011;2;23;7;27;17;19;18;13;23;27;34;26;19;13;8;-99;29;21;19;-99;34;6;24;23;37
08/08/2011;3;21;9;31;16;12;14;14;24;24;36;29;15;12;5;-99;22;16;17;-99;35;5;19;24;26
08/08/2011;4;19;11;33;17;14;15;12;25;21;30;30;13;23;6;-99;28;23;16;-99;31;3;20;25;33
08/08/2011;5;17;17;31;21;16;13;15;24;21;34;29;17;23;10;-99;28;24;15;-99;31;4;22;28;32
08/08/2011;6;14;17;30;17;22;20;19;-99;22;30;29;21;30;19;-99;29;23;20;-99;27;5;27;24;31
08/08/2011;7;14;21;33;21;23;26;21;-99;22;31;38;22;27;23;-99;29;26;18;-99;25;6;32;23;33
08/08/2011;8;14;24;41;20;26;26;23;-99;30;35;39;23;20;28;-99;30;25;21;-99;29;16;34;22;36
08/08/2011;9;12;24;58;17;40;25;28;46;26;41;43;24;21;30;-99;26;34;23;-99;39;29;37;14;37
08/08/2011;10;-99;22;70;15;57;20;42;50;22;42;46;15;-99;36;-99;31;41;24;-99;41;27;-99;18;42
08/08/2011;11;-99;23;72;17;72;20;51;51;29;35;50;9;-99;52;-99;34;50;13;-99;40;25;-99;13;37
08/08/2011;12;-99;10;48;10;51;26;41;39;29;32;46;5;-99;55;-99;20;44;7;-99;27;33;-99;8;41
08/08/2011;13;-99;11;31;8;35;25;34;28;16;26;21;0;-99;36;-99;13;29;5;-99;9;35;-99;4;25
08/08/2011;14;-99;12;28;10;23;27;27;16;10;11;21;1;-99;27;-99;11;22;4;-99;6;-99;-99;4;20
08/08/2011;15;-99;10;22;8;16;23;25;17;8;8;18;3;-99;17;-99;9;18;3;-99;6;12;11;4;18
08/08/2011;16;4;8;22;7;15;20;15;21;-99;11;16;3;-99;13;-99;14;11;2;-99;6;17;11;4;24
08/08/2011;17;8;10;41;6;11;15;23;20;12;12;19;4;9;12;-99;15;6;4;-99;8;14;7;5;26
08/08/2011;18;17;26;29;7;20;16;30;26;29;12;26;13;12;25;-99;13;15;3;-99;10;-99;11;12;33
08/08/2011;19;17;36;42;13;29;16;34;31;40;26;44;21;22;22;-99;28;31;-99;-99;25;21;25;26;33
08/08/2011;20;28;35;38;13;32;19;39;41;44;47;49;35;49;26;-99;43;32;-99;-99;43;8;42;26;57
08/08/2011;21;30;45;50;35;40;21;47;51;44;38;56;25;54;26;-99;53;48;-99;-99;46;7;45;40;54
08/08/2011;22;20;24;45;29;45;12;37;55;35;35;59;27;57;27;-99;54;51;17;-99;40;7;45;47;52
08/08/2011;23;27;18;42;20;41;23;32;36;36;43;56;34;50;24;-99;48;46;16;-99;30;6;31;37;48
08/08/2011;24;26;28;40;15;34;27;29;39;40;51;-99;30;35;11;-99;45;39;17;-99;38;4;32;38;44
09/08/2011;1;22;19;31;20;30;20;25;40;40;46;-99;26;32;8;-99;42;25;14;-99;37;3;25;34;43
09/08/2011;2;24;13;23;15;24;16;23;33;31;42;-99;16;25;6;-99;38;28;10;-99;38;2;24;31;49
09/08/2011;3;18;12;21;14;14;16;17;31;28;40;-99;10;25;9;-99;31;26;9;-99;36;2;33;31;42
09/08/2011;4;17;14;24;15;25;18;17;33;24;39;-99;18;19;7;-99;29;24;9;-99;36;2;20;26;42
09/08/2011;5;14;19;28;21;20;21;17;31;26;36;32;20;18;7;-99;26;23;11;-99;35;3;24;25;42
09/08/2011;6;14;24;26;21;18;22;15;30;26;37;33;25;29;16;-99;30;25;16;-99;29;4;31;22;43
09/08/2011;7;14;25;29;26;22;26;20;28;24;34;35;25;33;20;-99;26;26;20;-99;30;4;30;19;40
09/08/2011;8;17;35;38;24;27;14;27;31;24;36;37;24;41;23;-99;28;30;19;-99;37;18;39;29;45
09/08/2011;9;13;40;50;11;37;13;47;47;24;39;54;9;45;32;-99;34;35;-99;-99;55;22;56;31;41
09/08/2011;10;12;38;-99;7;34;25;48;50;-99;34;69;-99;48;36;-99;33;31;7;-99;62;25;54;25;48
09/08/2011;11;11;43;-99;4;28;33;32;47;-99;27;47;-99;42;17;-99;23;23;3;-99;43;25;44;18;38
09/08/2011;12;6;49;-99;7;30;26;36;52;-99;24;38;-99;28;20;-99;22;16;2;-99;24;16;30;13;30
09/08/2011;13;5;38;-99;7;27;17;32;38;-99;21;32;6;15;18;-99;-99;13;2;-99;21;10;20;8;30
09/08/2011;14;6;22;27;5;22;19;30;28;-99;20;29;5;9;17;-99;12;11;1;-99;14;9;12;6;24
09/08/2011;15;6;18;23;7;9;19;31;21;5;11;19;6;5;10;-99;8;7;1;-99;10;7;8;6;14
09/08/2011;16;6;17;23;7;6;13;32;15;7;8;16;6;6;5;-99;9;5;2;-99;9;6;5;5;17
09/08/2011;17;7;16;18;5;6;10;34;15;11;7;18;10;6;5;-99;10;4;1;-99;9;6;8;6;16
09/08/2011;18;17;18;23;10;11;11;32;20;25;9;22;9;10;7;-99;12;6;3;-99;10;7;7;13;25
09/08/2011;19;11;31;36;9;22;16;34;29;41;9;30;13;12;14;-99;15;12;4;-99;14;6;12;25;42
09/08/2011;20;9;27;31;11;16;18;36;27;19;18;29;16;17;10;-99;23;17;6;-99;22;4;11;15;28
09/08/2011;21;17;26;41;9;16;10;33;24;25;27;33;11;21;19;-99;29;12;2;-99;34;3;17;26;31
09/08/2011;22;13;23;32;11;25;10;34;26;16;46;35;10;22;27;-99;35;14;4;-99;38;5;13;23;43
09/08/2011;23;16;16;27;6;30;11;33;28;18;42;27;11;21;25;-99;37;21;8;-99;31;4;16;24;51
09/08/2011;24;7;12;16;4;9;12;26;16;8;44;-99;5;15;22;-99;26;6;4;-99;24;2;10;27;28
10/08/2011;1;6;11;12;4;5;13;23;9;8;15;-99;7;3;-99;-99;9;5;1;-99;23;1;3;21;17
10/08/2011;2;6;11;7;7;2;9;14;9;7;10;-99;13;2;-99;-99;11;2;-99;-99;9;1;4;9;18
10/08/2011;3;16;14;10;8;4;4;15;10;14;6;-99;15;9;-99;-99;21;3;-99;-99;9;1;14;8;23
10/08/2011;4;12;9;19;15;17;8;18;37;25;13;-99;21;11;8;-99;30;9;-99;-99;24;3;24;15;27
10/08/2011;5;16;16;28;19;11;19;20;40;23;31;-99;21;19;9;-99;29;12;-99;-99;28;3;25;25;35
10/08/2011;6;15;19;35;22;24;26;17;38;31;43;-99;22;32;20;-99;24;24;-99;-99;32;6;33;25;37
10/08/2011;7;17;20;31;22;31;22;21;38;32;41;-99;30;26;27;-99;24;29;-99;-99;32;6;36;22;37
10/08/2011;8;12;21;39;20;36;14;25;43;34;40;-99;26;28;32;-99;26;34;-99;-99;32;17;40;19;46
10/08/2011;9;9;24;51;9;49;15;30;32;40;41;-99;32;31;42;-99;25;45;-99;-99;41;36;50;30;28
10/08/2011;10;7;31;58;7;40;21;44;32;13;19;-99;15;14;52;-99;19;46;-99;-99;34;40;44;24;21
10/08/2011;11;10;25;37;7;36;30;60;28;9;18;-99;6;16;47;-99;23;41;-99;-99;27;30;34;27;28
10/08/2011;12;8;33;31;8;27;30;53;30;11;19;29;6;7;29;-99;19;-99;-99;-99;30;19;13;15;23
10/08/2011;13;5;26;24;7;9;15;40;13;9;17;15;4;4;8;-99;10;6;0;-99;18;8;5;9;21
10/08/2011;14;3;-99;15;7;7;6;25;13;6;15;12;5;4;3;-99;7;4;0;30;13;4;3;8;15
10/08/2011;15;4;16;13;6;4;4;18;12;7;10;9;7;4;2;12;8;2;0;19;10;4;2;5;12
10/08/2011;16;5;-99;12;6;2;5;18;12;7;11;9;7;4;2;12;8;4;-99;15;7;3;2;8;13
10/08/2011;17;7;11;11;5;2;5;15;13;7;12;11;9;5;2;12;8;5;-99;14;9;2;4;7;14
10/08/2011;18;8;15;13;6;4;7;17;14;8;13;13;10;6;3;14;10;6;1;13;9;3;6;9;16
10/08/2011;19;9;18;18;10;8;8;19;16;12;14;17;10;9;6;18;14;13;1;19;10;3;9;13;18
10/08/2011;20;11;20;17;11;10;15;24;19;15;18;18;10;10;9;21;18;12;-99;18;12;2;11;15;19
10/08/2011;21;9;22;19;15;10;17;22;19;16;21;19;11;15;9;21;22;14;5;20;14;6;11;14;21
10/08/2011;22;8;26;20;22;20;11;24;20;15;22;19;11;18;10;19;22;19;5;22;19;3;16;16;26
10/08/2011;23;7;21;23;16;19;11;25;19;18;24;16;10;13;8;22;23;15;5;29;20;3;13;17;24
10/08/2011;24;13;17;19;14;18;15;18;14;18;19;17;11;20;20;19;19;10;9;29;17;1;12;21;-99
11/08/2011;1;16;18;17;16;10;19;18;13;10;15;16;12;20;21;12;16;9;7;27;13;1;9;14;-99
11/08/2011;2;12;13;19;13;11;15;15;12;14;14;17;13;13;20;12;18;10;8;25;18;1;8;22;-99
11/08/2011;3;13;10;21;13;14;16;13;12;14;12;17;17;13;12;12;17;17;7;25;23;1;6;27;-99
11/08/2011;4;12;16;23;15;17;19;14;15;20;11;19;17;21;12;18;24;16;7;24;30;1;11;27;-99
11/08/2011;5;13;18;24;17;18;19;18;21;16;14;22;25;23;8;23;26;14;9;24;27;3;18;27;-99
11/08/2011;6;13;21;25;17;21;21;20;25;23;18;25;23;25;16;26;29;19;11;25;32;4;27;26;-99
11/08/2011;7;14;21;30;20;21;22;21;26;21;23;29;31;26;20;24;32;19;12;27;32;5;26;20;30
11/08/2011;8;14;28;37;22;20;19;25;27;24;27;28;29;30;24;26;35;-99;14;34;38;15;29;21;37
11/08/2011;9;12;37;55;19;25;11;40;27;33;38;30;33;34;29;33;41;-99;10;38;44;29;17;23;40
11/08/2011;10;8;48;32;9;20;16;51;23;29;38;30;13;16;24;31;43;17;5;60;47;38;28;34;41
11/08/2011;11;-99;48;33;7;15;17;36;17;18;36;32;4;18;20;19;22;14;3;39;39;23;15;35;29
11/08/2011;12;6;36;32;5;8;15;27;10;8;19;17;4;7;11;14;19;7;1;36;-99;10;7;17;26
11/08/2011;13;3;27;17;6;6;12;28;10;-99;13;11;4;4;6;11;10;4;1;33;-99;6;4;10;16
11/08/2011;14;3;22;17;5;9;12;26;15;5;9;12;3;4;6;12;7;-99;1;21;-99;8;7;5;18
11/08/2011;15;4;17;20;5;12;8;21;16;5;9;15;3;4;9;10;7;8;1;33;-99;10;6;4;15
11/08/2011;16;3;16;20;7;12;6;24;18;8;10;15;8;5;11;12;7;9;1;24;8;10;6;4;18
11/08/2011;17;5;19;21;16;11;8;27;19;10;9;20;11;11;9;13;13;8;4;24;7;9;10;4;16
11/08/2011;18;6;16;23;14;14;14;32;30;12;8;29;16;14;16;17;17;14;7;27;7;18;14;6;19
11/08/2011;19;9;13;33;17;18;27;23;29;14;13;28;14;19;12;21;22;14;5;24;20;17;13;10;21
11/08/2011;20;17;15;34;17;21;11;33;23;22;27;34;15;20;16;26;30;16;7;27;30;15;18;19;32
11/08/2011;21;23;16;33;24;25;10;34;31;31;35;37;19;35;18;34;39;20;16;36;32;15;34;32;43
11/08/2011;22;25;18;30;20;23;11;37;32;42;43;38;-99;46;21;46;37;28;16;47;37;15;39;38;54
11/08/2011;23;24;18;33;17;23;15;33;42;42;50;41;26;41;29;42;47;35;18;48;41;12;44;29;54
11/08/2011;24;19;40;20;7;32;23;26;43;35;40;50;27;26;24;33;45;26;15;47;33;4;28;33;54
12/08/2011;1;23;33;25;5;23;17;20;26;22;35;34;6;14;23;18;29;21;10;37;39;2;12;20;33
12/08/2011;2;9;23;32;3;19;6;16;21;9;13;29;6;8;23;10;16;12;2;36;28;2;14;11;18
12/08/2011;3;12;20;29;10;9;7;16;29;15;9;26;10;9;15;11;17;7;2;36;29;4;18;13;15
12/08/2011;4;23;21;29;22;9;10;17;18;20;16;23;14;14;9;16;27;9;3;33;28;5;13;16;24
12/08/2011;5;22;27;31;19;12;20;22;18;20;23;25;18;29;11;26;28;16;8;32;30;4;21;24;31
12/08/2011;6;20;26;32;18;25;24;22;28;28;27;29;30;36;16;29;37;23;10;31;32;6;30;26;33
12/08/2011;7;20;25;34;22;26;26;21;29;29;31;32;30;37;26;30;31;25;15;30;30;8;33;22;33
12/08/2011;8;-99;25;36;20;28;29;27;30;30;36;38;32;35;24;28;30;28;17;36;31;13;37;21;37
12/08/2011;9;17;-99;46;24;38;32;33;45;42;56;56;29;49;32;28;37;33;12;60;37;33;46;24;48
12/08/2011;10;10;39;54;31;57;21;55;60;32;-99;64;21;42;43;37;-99;41;18;54;36;35;-99;14;56
12/08/2011;11;10;-99;33;24;60;9;43;68;20;45;72;20;26;56;24;-99;53;21;37;15;34;45;7;-99
12/08/2011;12;-99;-99;-99;19;49;20;30;38;14;21;41;11;15;26;17;15;53;30;16;8;47;28;5;18
12/08/2011;13;6;11;21;16;29;17;19;16;9;6;25;7;8;29;13;7;32;11;13;6;39;13;4;13
12/08/2011;14;5;9;14;11;17;11;11;14;9;11;17;5;8;19;13;7;16;9;14;4;28;7;3;15
12/08/2011;15;4;7;15;7;13;10;14;15;8;-99;-99;5;8;12;12;7;11;7;14;4;15;7;3;14
12/08/2011;16;4;11;17;12;13;9;16;18;12;9;20;4;6;14;11;6;11;6;16;7;14;7;4;15
12/08/2011;17;4;7;19;8;14;12;16;19;15;10;24;4;8;14;13;7;11;5;17;6;18;9;3;14
12/08/2011;18;4;-99;20;10;20;14;18;23;12;7;22;14;13;17;14;7;16;7;22;7;15;11;5;15
12/08/2011;19;7;15;24;10;20;10;18;26;8;10;27;15;13;16;23;19;17;7;24;9;15;15;6;22
12/08/2011;20;9;18;21;18;36;13;21;32;11;10;33;12;19;19;22;28;30;11;14;12;9;16;8;30
12/08/2011;21;11;18;24;28;39;18;22;40;-99;11;29;11;27;36;22;13;36;7;24;14;7;30;9;22
12/08/2011;22;8;17;24;24;37;13;19;42;-99;12;38;8;27;31;19;15;36;10;25;15;11;28;10;25
12/08/2011;23;7;17;26;25;34;12;13;32;-99;11;26;34;30;23;19;17;27;10;22;13;13;22;11;23
12/08/2011;24;8;9;24;18;19;15;8;27;18;11;27;27;16;18;20;25;19;10;18;10;9;21;9;24
13/08/2011;1;7;6;19;13;15;9;7;18;17;9;26;13;19;12;14;21;13;11;13;8;4;23;8;22
13/08/2011;2;11;6;14;12;12;10;7;14;16;10;24;13;28;13;20;19;9;9;13;5;2;18;5;22
13/08/2011;3;13;14;13;19;12;14;8;13;14;9;18;16;24;10;15;25;10;7;13;9;1;18;4;20
13/08/2011;4;17;17;13;19;12;10;11;17;14;10;18;19;21;14;18;27;13;7;15;10;1;26;8;26
13/08/2011;5;12;12;24;18;20;14;15;21;26;16;29;23;33;14;29;30;19;10;21;13;3;28;15;32
13/08/2011;6;15;19;31;21;21;20;20;30;27;27;32;26;33;13;31;31;25;19;24;23;4;31;16;31
13/08/2011;7;20;20;26;25;21;23;18;29;30;30;30;32;35;18;30;29;28;21;26;26;5;33;18;34
13/08/2011;8;18;23;28;25;24;15;21;30;31;29;28;-99;31;21;32;29;27;16;29;23;19;33;17;35
13/08/2011;9;16;24;34;19;29;16;27;42;25;35;35;-99;26;26;32;29;23;12;32;21;32;43;13;40
13/08/2011;10;14;26;37;8;24;16;37;46;23;39;44;-99;27;24;28;26;15;17;28;16;25;43;11;33
13/08/2011;11;11;32;49;6;16;14;40;38;16;30;37;-99;21;13;19;22;10;8;47;22;15;36;14;27
13/08/2011;12;9;39;40;4;27;8;37;27;13;26;29;-99;8;11;14;17;13;3;49;25;12;20;12;21
13/08/2011;13;8;34;20;7;22;12;33;22;13;21;19;-99;9;15;19;12;10;1;36;15;17;11;9;19
13/08/2011;14;10;24;15;8;16;21;30;20;19;13;15;-99;8;14;18;8;-99;2;29;10;6;10;5;20
13/08/2011;15;10;14;17;8;7;14;31;17;17;17;17;-99;8;7;16;9;8;1;17;9;8;8;12;19
13/08/2011;16;-99;20;29;8;16;12;19;18;11;13;31;-99;8;16;13;9;5;2;27;9;7;7;8;16
13/08/2011;17;-99;15;24;7;24;15;18;27;13;9;32;-99;10;20;17;15;17;3;21;8;14;14;6;19
13/08/2011;18;16;15;19;8;-99;14;19;30;26;6;26;-99;9;18;23;17;21;6;21;7;20;15;14;21
13/08/2011;19;13;21;22;13;31;10;23;29;38;13;26;-99;12;19;26;20;27;13;24;10;20;16;14;23
13/08/2011;20;10;20;19;15;34;11;25;26;30;13;28;-99;15;20;22;21;21;18;26;17;20;21;11;28
13/08/2011;21;10;19;27;21;33;14;20;34;28;11;29;15;18;26;22;17;28;19;26;15;19;33;12;27
13/08/2011;22;14;19;30;25;34;20;16;33;29;19;36;11;38;30;31;24;32;15;22;21;13;28;17;26
13/08/2011;23;18;11;21;19;36;15;12;24;27;16;29;14;36;24;28;26;31;21;20;13;5;29;16;30
13/08/2011;24;16;12;24;15;31;19;11;24;16;16;26;13;33;19;24;27;32;12;23;16;8;27;20;29
14/08/2011;1;10;11;24;10;21;10;9;24;16;16;28;16;30;18;20;25;23;11;21;20;10;23;16;24
14/08/2011;2;11;9;15;8;16;7;9;20;19;21;20;10;23;17;20;25;17;10;18;16;9;18;11;20
14/08/2011;3;11;12;12;11;11;9;10;17;11;16;17;12;22;15;13;25;11;8;12;17;5;17;8;23
14/08/2011;4;10;8;12;12;16;13;10;17;20;18;17;-99;28;13;19;24;12;7;12;9;3;22;9;23
14/08/2011;5;13;9;20;15;15;16;11;22;20;14;25;12;21;12;20;22;16;8;18;10;3;27;10;26
14/08/2011;6;12;14;23;15;18;16;15;25;23;13;26;21;15;9;23;22;19;14;25;13;4;25;10;28
14/08/2011;7;13;16;22;14;18;17;15;26;24;14;24;-99;17;13;24;23;18;13;24;12;4;28;-99;26
14/08/2011;8;13;19;17;12;20;10;14;-99;18;15;21;20;16;13;23;22;19;16;19;10;5;-99;-99;28
14/08/2011;9;11;16;16;13;18;8;15;22;18;10;19;15;16;14;23;24;16;15;18;9;12;21;6;27
14/08/2011;10;10;12;17;15;15;7;14;18;14;10;21;11;20;12;24;19;14;14;17;13;17;18;5;22
14/08/2011;11;9;9;17;19;19;8;15;19;12;15;17;11;13;14;15;18;16;18;17;12;15;17;5;23
14/08/2011;12;7;9;14;15;19;9;12;19;9;17;16;8;9;15;12;17;18;16;15;5;19;16;5;16
14/08/2011;13;5;8;11;10;17;9;15;17;9;8;16;6;6;13;11;8;14;12;13;5;19;11;5;16
14/08/2011;14;3;8;10;7;13;9;13;14;10;10;16;5;5;12;8;6;12;9;13;5;19;9;3;11
14/08/2011;15;3;6;8;12;10;8;10;12;3;8;11;3;4;10;10;5;11;7;9;3;14;8;2;11
14/08/2011;16;4;6;8;9;8;7;9;11;7;7;9;3;5;8;10;5;10;6;6;4;12;6;3;11
14/08/2011;17;5;8;9;7;11;6;12;15;12;6;9;4;7;9;10;5;14;5;14;8;13;8;6;9
14/08/2011;18;8;10;13;9;19;9;10;21;16;5;15;9;11;13;14;11;18;9;21;13;13;13;9;16
14/08/2011;19;6;12;14;18;26;9;14;25;10;20;23;5;14;19;19;11;25;8;21;22;10;22;14;24
14/08/2011;20;10;28;28;19;33;11;29;36;-99;18;35;8;27;28;24;34;28;14;22;16;9;31;11;30
14/08/2011;21;16;23;35;20;35;13;30;34;10;10;35;18;38;23;15;37;32;13;25;22;7;42;16;21
14/08/2011;22;11;20;32;25;32;12;18;36;21;12;34;28;38;29;19;30;32;13;28;18;6;42;14;15
14/08/2011;23;8;13;21;20;28;9;16;30;19;11;18;24;17;22;20;15;29;24;22;12;7;34;12;13
14/08/2011;24;8;10;21;21;22;7;9;22;14;7;20;22;20;13;16;14;19;25;19;11;11;26;10;12
15/08/2011;1;9;5;23;19;12;3;6;26;13;8;20;20;13;8;13;11;10;20;10;7;5;26;-99;12
15/08/2011;2;8;4;17;19;8;3;5;24;9;8;14;14;14;4;10;13;5;11;11;6;4;26;5;16
15/08/2011;3;8;6;19;19;7;3;5;26;7;8;15;10;15;4;8;11;4;6;13;7;2;24;5;20
15/08/2011;4;9;12;24;13;7;3;5;25;13;16;17;11;13;5;9;11;5;4;20;9;3;24;7;17
15/08/2011;5;14;14;26;15;8;8;9;24;16;12;24;11;17;7;16;19;6;5;25;15;3;27;17;20
15/08/2011;6;16;25;29;18;17;11;18;27;25;18;26;10;19;16;23;22;14;15;29;24;6;-99;19;15
15/08/2011;7;16;23;27;21;26;15;21;28;26;18;27;16;22;24;27;25;24;21;28;25;15;27;20;27
15/08/2011;8;16;21;29;20;27;12;18;29;26;18;30;18;21;20;25;27;25;19;29;25;19;-99;20;31
15/08/2011;9;11;19;31;17;25;10;17;29;24;26;32;19;15;18;22;29;23;22;31;29;18;27;17;32
15/08/2011;10;9;10;31;20;24;10;11;30;23;16;29;10;27;19;21;30;25;28;24;33;24;38;10;36
15/08/2011;11;10;11;29;20;28;8;11;34;17;17;31;9;30;18;21;29;26;30;26;17;24;38;6;32
15/08/2011;12;7;13;28;22;23;8;22;34;13;15;28;9;24;18;14;22;24;38;26;7;24;34;5;17
15/08/2011;13;3;10;27;22;28;11;25;30;13;7;20;7;12;19;14;11;23;32;-99;7;23;27;4;16
15/08/2011;14;3;9;16;21;27;16;18;19;8;9;17;6;8;28;11;9;23;22;16;5;-99;10;3;15
15/08/2011;15;4;11;20;24;16;13;16;17;8;7;18;5;7;18;13;8;14;13;12;7;26;11;3;16
15/08/2011;16;3;10;15;20;15;12;14;15;8;6;-99;5;4;17;10;7;16;9;14;7;18;10;3;12
15/08/2011;17;4;9;18;21;16;12;12;16;8;9;-99;11;6;18;11;7;15;8;16;6;17;7;3;15
15/08/2011;18;4;14;22;16;19;11;16;29;9;9;-99;19;22;16;15;20;20;7;23;9;-99;22;5;14
15/08/2011;19;7;18;26;21;29;16;30;31;12;12;-99;20;28;22;32;30;28;9;25;10;6;30;7;31
15/08/2011;20;11;16;38;17;39;14;23;42;15;24;-99;-99;34;-99;24;34;36;23;21;12;12;45;7;32
15/08/2011;21;12;19;35;17;37;13;20;39;20;15;42;30;47;32;23;29;37;33;27;13;8;50;9;27
15/08/2011;22;7;16;25;12;29;10;19;29;19;11;27;18;46;24;19;20;29;39;27;14;8;41;9;24
15/08/2011;23;11;14;27;13;25;7;15;-99;11;9;26;17;33;15;20;22;21;29;25;14;13;38;12;18
15/08/2011;24;9;13;19;13;21;6;14;23;13;5;18;18;14;11;15;9;14;17;26;13;7;34;9;16
16/08/2011;1;5;10;25;14;18;8;10;19;7;4;11;19;10;11;10;6;13;13;21;11;9;17;7;13
16/08/2011;2;7;9;17;11;15;7;6;17;12;6;19;19;8;12;11;7;13;14;13;22;9;13;6;13
16/08/2011;3;7;8;11;15;9;5;5;17;8;8;16;12;7;10;10;22;8;13;9;12;7;26;6;17
16/08/2011;4;7;12;21;14;10;4;8;21;10;6;23;9;24;8;9;16;7;11;15;13;6;26;9;21
16/08/2011;5;8;11;20;17;15;9;12;24;18;10;25;15;19;11;16;16;13;12;21;20;4;28;18;29
16/08/2011;6;13;14;25;16;21;14;16;25;24;16;26;18;21;14;26;24;21;11;25;23;4;30;18;32
16/08/2011;7;14;15;24;19;19;22;19;26;26;21;27;18;22;16;26;25;21;18;22;24;3;34;19;31
16/08/2011;8;14;14;24;20;22;14;17;26;26;19;28;22;21;15;-99;28;22;17;24;22;5;36;17;36
16/08/2011;9;12;13;26;19;22;9;14;26;23;30;29;16;25;19;23;33;25;16;23;25;13;43;13;40
16/08/2011;10;10;13;26;24;-99;10;14;32;21;40;28;10;31;18;23;37;21;21;29;20;15;53;14;46
16/08/2011;11;8;17;23;34;-99;8;16;35;20;41;32;14;39;19;24;37;23;31;29;15;24;54;9;48
16/08/2011;12;5;18;27;28;-99;6;21;37;14;32;33;7;30;18;20;32;19;36;32;11;22;46;5;33
16/08/2011;13;4;12;35;27;-99;13;22;38;11;11;34;7;17;22;13;20;32;32;23;9;24;33;5;21
16/08/2011;14;3;10;24;24;-99;21;20;19;10;13;19;7;8;35;10;10;31;15;18;6;36;15;3;18
16/08/2011;15;5;9;16;19;29;21;17;18;7;15;22;7;8;18;11;7;15;11;19;6;33;16;4;21
16/08/2011;16;5;10;22;15;28;14;19;20;9;14;18;10;10;23;15;11;14;7;24;8;20;13;6;16
16/08/2011;17;6;16;23;12;15;15;26;24;11;10;24;20;16;14;18;18;11;3;23;9;11;14;7;16
16/08/2011;18;8;20;31;15;15;12;43;24;16;12;26;15;14;10;26;35;12;3;33;11;12;10;11;26
16/08/2011;19;10;23;34;25;19;12;45;24;16;15;26;12;16;11;26;29;13;4;46;14;13;12;10;21
16/08/2011;20;17;24;28;37;33;20;43;40;28;16;33;23;17;22;29;30;25;7;39;17;6;27;13;26
16/08/2011;21;10;21;32;28;34;19;31;27;15;11;31;16;24;21;27;21;25;6;35;17;4;34;10;27
16/08/2011;22;9;18;24;14;16;14;22;38;12;11;25;12;34;6;16;14;16;4;28;13;4;30;11;21
16/08/2011;23;8;11;22;9;25;10;13;32;22;8;23;12;14;14;17;15;21;3;24;15;3;16;12;19
16/08/2011;24;5;10;25;13;27;7;9;26;12;11;23;16;15;-99;16;15;22;2;21;15;3;13;11;20
17/08/2011;1;8;7;16;13;16;6;7;22;20;12;21;14;21;-99;20;21;13;6;14;18;0;26;9;19
17/08/2011;2;13;8;16;9;13;8;6;14;15;14;22;15;25;-99;18;23;10;12;12;13;1;21;9;25
17/08/2011;3;14;21;22;10;13;6;9;23;15;9;23;14;24;-99;19;21;12;11;16;10;1;25;6;24
17/08/2011;4;7;17;21;13;14;7;14;23;12;8;22;16;20;-99;19;17;12;18;20;9;-99;25;8;24
17/08/2011;5;11;14;20;13;20;12;15;23;16;16;23;16;16;-99;20;19;15;16;20;17;3;24;16;23
17/08/2011;6;12;15;22;15;22;14;14;22;20;21;22;15;16;14;21;18;17;18;24;21;7;22;16;23
17/08/2011;7;11;10;24;17;18;16;11;24;21;21;23;15;17;16;19;19;20;14;25;19;5;23;14;25
17/08/2011;8;12;12;27;15;23;16;16;27;21;26;29;20;21;18;20;22;25;14;24;16;9;32;15;27
17/08/2011;9;10;20;44;16;39;12;24;38;17;42;41;18;26;26;26;26;33;12;29;16;20;39;14;35
17/08/2011;10;10;37;56;20;-99;14;41;43;23;42;39;18;21;39;32;25;34;14;42;20;23;47;9;44
17/08/2011;11;7;40;50;15;57;21;49;40;22;30;34;14;15;36;26;17;26;14;58;23;21;35;8;39
17/08/2011;12;5;28;48;11;45;25;45;26;15;24;26;9;12;31;20;13;23;9;48;20;22;23;4;35
17/08/2011;13;4;21;36;10;33;25;36;19;10;26;18;7;7;25;14;14;24;10;34;10;18;13;3;27
17/08/2011;14;4;12;24;8;25;22;27;17;9;12;19;8;6;20;12;10;15;10;18;5;22;9;3;17
17/08/2011;15;2;9;14;9;17;17;17;14;13;9;14;5;4;13;10;6;9;5;12;4;14;6;2;17
17/08/2011;16;3;10;15;9;11;10;14;14;4;5;14;4;4;9;12;6;8;5;14;4;12;5;3;16
17/08/2011;17;3;9;16;12;15;10;13;15;3;6;18;6;7;10;13;7;-99;5;16;5;13;7;3;15
17/08/2011;18;3;11;18;9;18;11;16;22;6;6;17;14;9;14;12;8;14;6;19;6;15;10;4;16
17/08/2011;19;5;13;22;11;21;11;20;25;7;9;20;9;13;18;15;12;19;8;22;8;17;16;6;16
